,log2FoldChange
ENSG00000184007,0.260301720611227
ENSG00000184009,0.59373829446957
ENSG00000184012,-0.0246919163448523
ENSG00000184014,0.169875325716343
ENSG00000184022,NA
ENSG00000184029,NA
ENSG00000184032,NA
ENSG00000184033,NA
ENSG00000184040,0.255777062283156
ENSG00000184047,-0.165226132055999
ENSG00000184055,NA
ENSG00000184056,-0.0306560913546292
ENSG00000184058,-0.0665253200982223
ENSG00000184060,-0.386341207841374
ENSG00000184068,-0.245913898461367
ENSG00000184076,0.0533719591652123
ENSG00000184083,0.342856559771251
ENSG00000184084,0.0957583919546114
ENSG00000184100,-0.0667458696082658
ENSG00000184106,-0.276284052349998
ENSG00000184108,NA
ENSG00000184110,-0.119868618651006
ENSG00000184111,0.0411875243432992
ENSG00000184113,-0.175374397758894
ENSG00000184115,0.0582429325543734
ENSG00000184117,-0.200215297878936
ENSG00000184139,-0.223822378571878
ENSG00000184140,NA
ENSG00000184144,-0.0898037496552435
ENSG00000184148,NA
ENSG00000184154,-0.216322928169972
ENSG00000184155,NA
ENSG00000184156,1.64708148335697
ENSG00000184160,0.585415579748161
ENSG00000184162,0.504269879053325
ENSG00000184163,0.110752977821472
ENSG00000184164,-0.151537391666337
ENSG00000184166,NA
ENSG00000184178,-0.153617343374314
ENSG00000184182,0.0745652521838852
ENSG00000184185,0.79597627981045
ENSG00000184188,0.0445756154473169
ENSG00000184194,-0.48716532170675
ENSG00000184203,0.130233841623099
ENSG00000184205,-0.503903764360572
ENSG00000184206,0.0739461343976217
ENSG00000184207,0.236057660955365
ENSG00000184208,-0.0797354524819758
ENSG00000184209,0.0687895091125302
ENSG00000184210,-0.057631636688928
ENSG00000184216,0.244347331032789
ENSG00000184220,0.224325413177743
ENSG00000184221,NA
ENSG00000184224,-0.114480567630844
ENSG00000184226,0.422453642784554
ENSG00000184227,0.812895972711246
ENSG00000184232,-0.161062576497249
ENSG00000184247,NA
ENSG00000184254,-0.641228667780267
ENSG00000184258,0.0044099035478003
ENSG00000184260,0.465257615539156
ENSG00000184261,-0.23340805373474
ENSG00000184270,0.0411875243432992
ENSG00000184271,-0.315765092931856
ENSG00000184274,0.0710928940513429
ENSG00000184276,NA
ENSG00000184277,0.0527373807536386
ENSG00000184281,0.139955968953965
ENSG00000184292,0.28897066315999
ENSG00000184293,-0.057631636688928
ENSG00000184302,NA
ENSG00000184303,0.0411875243432992
ENSG00000184304,0.697531829508483
ENSG00000184305,0.110223951831839
ENSG00000184307,1.40792916821706
ENSG00000184313,-0.0473124698880149
ENSG00000184319,-0.450227092969047
ENSG00000184321,NA
ENSG00000184324,NA
ENSG00000184330,NA
ENSG00000184343,-0.106607811758906
ENSG00000184344,NA
ENSG00000184345,NA
ENSG00000184347,-0.118626002078224
ENSG00000184348,0.0224868752070662
ENSG00000184349,0.158269053387201
ENSG00000184350,-0.13362989305
ENSG00000184351,NA
ENSG00000184357,0.0445756154473169
ENSG00000184361,-0.202874276480271
ENSG00000184363,-0.115584891220239
ENSG00000184368,-0.0657581336207617
ENSG00000184371,0.383522275380499
ENSG00000184374,-0.749176257307162
ENSG00000184378,0.046475897333626
ENSG00000184381,0.226009654438467
ENSG00000184384,0.0880229008957012
ENSG00000184385,NA
ENSG00000184388,-0.0246919163448522
ENSG00000184389,0.00824780399922345
ENSG00000184394,NA
ENSG00000184402,-0.231787009836546
ENSG00000184408,-0.967377535697407
ENSG00000184414,0.0741272446873749
ENSG00000184423,NA
ENSG00000184428,-0.00729778513304141
ENSG00000184432,-0.0900842487456324
ENSG00000184434,-0.319788987320458
ENSG00000184436,-0.26088002322794
ENSG00000184441,-0.0481892134125113
ENSG00000184445,-0.00378130504978831
ENSG00000184451,-0.381917520547765
ENSG00000184454,0.0741272446873749
ENSG00000184459,-0.0940831449603652
ENSG00000184465,-0.448507933805789
ENSG00000184470,0.215573621209524
ENSG00000184471,NA
ENSG00000184478,NA
ENSG00000184481,0.0544695858346234
ENSG00000184486,0.00824780399922346
ENSG00000184489,-0.280246280803953
ENSG00000184490,NA
ENSG00000184492,-0.0241138642008821
ENSG00000184494,NA
ENSG00000184497,0.337115208263175
ENSG00000184500,0.208358802169821
ENSG00000184502,NA
ENSG00000184507,-0.0246919163448523
ENSG00000184508,-0.26442964197933
ENSG00000184515,0.0411875243432992
ENSG00000184517,-0.492412270243562
ENSG00000184523,0.00268386438547282
ENSG00000184524,-0.131164604203424
ENSG00000184530,-0.00223251777526568
ENSG00000184544,NA
ENSG00000184545,-0.876203702085024
ENSG00000184551,0.000741792523040781
ENSG00000184557,-0.100990855327927
ENSG00000184560,-0.0370744742345114
ENSG00000184564,-1.65105350332517
ENSG00000184566,NA
ENSG00000184571,0.0411875243432992
ENSG00000184574,-0.057631636688928
ENSG00000184575,-0.576481726539883
ENSG00000184584,0.529016316572505
ENSG00000184586,NA
ENSG00000184588,-0.0221074962522041
ENSG00000184596,-0.0779494796897175
ENSG00000184599,-0.576615796494308
ENSG00000184601,NA
ENSG00000184602,0.16054585500595
ENSG00000184608,NA
ENSG00000184611,-0.203174344459974
ENSG00000184612,0.475841236958387
ENSG00000184613,0.079893055715468
ENSG00000184616,-0.0617154509707254
ENSG00000184617,-0.0143748846756816
ENSG00000184619,-0.157363894998615
ENSG00000184624,0.0411875243432992
ENSG00000184634,-0.227620331302731
ENSG00000184635,-0.366166767032538
ENSG00000184640,-0.404866699021678
ENSG00000184647,0.0411875243432992
ENSG00000184650,0.0411875243432992
ENSG00000184659,-0.214390305289421
ENSG00000184661,-0.184796601369263
ENSG00000184669,NA
ENSG00000184672,NA
ENSG00000184674,-0.00242611886413868
ENSG00000184675,-0.0319808644376642
ENSG00000184677,-0.0569158571858926
ENSG00000184678,0.0754249177852014
ENSG00000184682,-0.479944121340703
ENSG00000184697,0.216492385297014
ENSG00000184698,NA
ENSG00000184702,-0.454231967276359
ENSG00000184708,0.144424928198325
ENSG00000184709,NA
ENSG00000184716,NA
ENSG00000184719,-0.0407855531066343
ENSG00000184724,NA
ENSG00000184730,-0.207952144991662
ENSG00000184731,-0.17608835871266
ENSG00000184735,NA
ENSG00000184741,NA
ENSG00000184743,0.719605343449799
ENSG00000184750,NA
ENSG00000184752,-4.58937325681346e-05
ENSG00000184761,NA
ENSG00000184774,0.0349889563695461
ENSG00000184779,0.00835277459939283
ENSG00000184785,0.550020582142816
ENSG00000184786,-0.10952611355924
ENSG00000184787,0.104899198816274
ENSG00000184788,0.844857104409493
ENSG00000184789,NA
ENSG00000184792,-0.440931208393634
ENSG00000184795,0.225624769030968
ENSG00000184809,-0.0246919163448523
ENSG00000184811,0.0411875243432992
ENSG00000184814,NA
ENSG00000184825,-0.219605668990533
ENSG00000184828,-0.205725465525068
ENSG00000184831,-0.101012119292188
ENSG00000184838,0.295614834140006
ENSG00000184840,0.0219522971612039
ENSG00000184844,0.174778732667726
ENSG00000184845,-0.117403352797892
ENSG00000184856,NA
ENSG00000184857,0.0671294487482578
ENSG00000184860,-0.156050220396908
ENSG00000184863,0.168343387556799
ENSG00000184867,-0.382252067565083
ENSG00000184879,NA
ENSG00000184881,NA
ENSG00000184886,0.173997236785053
ENSG00000184887,0.231283026602326
ENSG00000184895,-0.0431704534889233
ENSG00000184897,0.126078700781282
ENSG00000184898,-0.663391965732411
ENSG00000184900,0.146580579239797
ENSG00000184903,-0.00466393634368038
ENSG00000184905,-0.139886194123694
ENSG00000184906,0.038305631217652
ENSG00000184908,0.268122063338801
ENSG00000184909,NA
ENSG00000184911,NA
ENSG00000184916,-0.90014463322062
ENSG00000184922,-0.411404844109041
ENSG00000184923,-0.0722205181984005
ENSG00000184924,0.035366174255675
ENSG00000184925,-0.046784773763853
ENSG00000184933,NA
ENSG00000184937,-0.0246919163448523
ENSG00000184939,-0.304268438916956
ENSG00000184945,NA
ENSG00000184949,-0.702272650542389
ENSG00000184954,NA
ENSG00000184956,-0.0644692378506812
ENSG00000184961,-0.643896885020518
ENSG00000184967,0.16923066446863
ENSG00000184979,0.3348218393792
ENSG00000184983,0.0336729451617076
ENSG00000184984,0.0551049487974583
ENSG00000184985,0.851892799930334
ENSG00000184986,0.0146629001181022
ENSG00000184988,-0.658842346410254
ENSG00000184990,-0.0155753744469591
ENSG00000184991,NA
ENSG00000184992,0.200537333511633
ENSG00000184995,-0.412682854928911
ENSG00000184999,NA
ENSG00000185000,0.228201147712668
ENSG00000185002,NA
ENSG00000185008,-0.483656363776788
ENSG00000185009,0.116474155825747
ENSG00000185010,-0.060897279130754
ENSG00000185013,0.117674481140968
ENSG00000185015,0.31787063850041
ENSG00000185019,-0.102671541601921
ENSG00000185020,0.194081186054535
ENSG00000185022,1.22568526817528
ENSG00000185024,-0.0986475906578007
ENSG00000185028,NA
ENSG00000185031,-0.312619543861549
ENSG00000185033,-0.00301398396267898
ENSG00000185037,NA
ENSG00000185038,0.00824780399922346
ENSG00000185040,-0.0709441890200929
ENSG00000185041,NA
ENSG00000185043,0.00343151538385717
ENSG00000185044,0.0433843533740769
ENSG00000185046,0.0462173761782948
ENSG00000185049,-0.0644630040261313
ENSG00000185052,0.70571425724538
ENSG00000185053,-0.166016663067913
ENSG00000185055,-0.316653742721638
ENSG00000185056,NA
ENSG00000185065,0.0228784807150197
ENSG00000185069,0.0411875243432992
ENSG00000185070,-0.613142902204763
ENSG00000185074,-0.30685307265007
ENSG00000185078,-0.0246919163448522
ENSG00000185085,0.184865705545313
ENSG00000185087,0.5654255814725
ENSG00000185088,0.105724596180794
ENSG00000185090,0.0445949308909182
ENSG00000185097,0.00824780399922345
ENSG00000185100,-0.573233220565817
ENSG00000185101,-0.0759738903544236
ENSG00000185104,0.144525331894744
ENSG00000185105,0.119253772201034
ENSG00000185112,1.06589062999765
ENSG00000185115,-0.130456048217014
ENSG00000185122,0.405123625936022
ENSG00000185127,0.124481532147487
ENSG00000185128,-0.0359344815106031
ENSG00000185129,0.142135793880778
ENSG00000185130,-0.263904110620705
ENSG00000185133,-0.391134556684229
ENSG00000185149,NA
ENSG00000185155,-0.0607095609541031
ENSG00000185156,NA
ENSG00000185158,-0.00941809617170635
ENSG00000185162,-0.156750443333104
ENSG00000185163,0.395754567860509
ENSG00000185164,-0.0163645339293983
ENSG00000185168,-0.0576316366889279
ENSG00000185176,NA
ENSG00000185177,NA
ENSG00000185182,-0.259244096319636
ENSG00000185186,-0.117797076769097
ENSG00000185187,0.258826379440715
ENSG00000185189,0.469829219038081
ENSG00000185198,-0.057631636688928
ENSG00000185201,0.192987828180444
ENSG00000185203,-0.0246919163448523
ENSG00000185215,-0.801074846884373
ENSG00000185219,-0.462495404994425
ENSG00000185220,-0.354987965689416
ENSG00000185221,NA
ENSG00000185222,0.646517141626426
ENSG00000185231,NA
ENSG00000185236,0.120557845056857
ENSG00000185238,-0.107053178314859
ENSG00000185245,-0.0926102170844103
ENSG00000185246,0.0436911935299902
ENSG00000185247,0.0411875243432992
ENSG00000185250,0.148483183551263
ENSG00000185252,-0.747819545728769
ENSG00000185254,0.0741272446873749
ENSG00000185261,0.363011845673778
ENSG00000185262,0.841812596940839
ENSG00000185264,NA
ENSG00000185267,-0.680793000064552
ENSG00000185269,0.0882788097952685
ENSG00000185271,-0.00178920497689426
ENSG00000185272,-0.0912512504505318
ENSG00000185274,0.473607223137336
ENSG00000185275,-0.0246919163448523
ENSG00000185278,-0.104785177008385
ENSG00000185290,NA
ENSG00000185291,0.233043241752564
ENSG00000185294,NA
ENSG00000185296,-0.0576316366889279
ENSG00000185298,0.28311727626042
ENSG00000185303,0.0411875243432992
ENSG00000185304,-0.0765520669008966
ENSG00000185305,0.0434691879250585
ENSG00000185306,-0.830359759315172
ENSG00000185313,0.360001118353072
ENSG00000185319,NA
ENSG00000185324,-0.0524303683659511
ENSG00000185332,0.00824780399922346
ENSG00000185338,-1.01454561684248
ENSG00000185339,-0.192046272020438
ENSG00000185340,0.218784324918054
ENSG00000185344,0.453778020606071
ENSG00000185345,-0.0552066576979813
ENSG00000185347,0.143715384021871
ENSG00000185352,0.583227326853197
ENSG00000185359,0.23352802605995
ENSG00000185361,0.336575632002718
ENSG00000185372,NA
ENSG00000185379,-0.31843577233246
ENSG00000185385,NA
ENSG00000185386,0.452381700922033
ENSG00000185390,0.218051244546891
ENSG00000185404,-0.0796896403438796
ENSG00000185414,-0.0246919163448523
ENSG00000185418,-0.743369835066557
ENSG00000185420,-0.266562671701445
ENSG00000185432,2.08996007797202
ENSG00000185433,0.063973303547502
ENSG00000185436,0.0411875243432992
ENSG00000185437,-0.428450863348207
ENSG00000185442,0.659137113017598
ENSG00000185448,NA
ENSG00000185453,0.129914104210294
ENSG00000185467,-0.0246919163448523
ENSG00000185475,0.0831108863500161
ENSG00000185477,-0.180029552716332
ENSG00000185479,NA
ENSG00000185480,-0.56455918872885
ENSG00000185482,-0.418126474566651
ENSG00000185483,0.385870653683088
ENSG00000185485,-0.121894157784263
ENSG00000185495,-0.485777631263505
ENSG00000185499,0.728107694216054
ENSG00000185504,-0.288150582967372
ENSG00000185507,0.0341169965838311
ENSG00000185513,-0.264326154475919
ENSG00000185515,0.144354117424081
ENSG00000185518,0.0411875243432992
ENSG00000185519,0.543903108144688
ENSG00000185522,0.13048486081183
ENSG00000185523,0.00254630627484507
ENSG00000185527,-0.0789777117897159
ENSG00000185532,-0.496066417968451
ENSG00000185551,0.753001950977156
ENSG00000185554,NA
ENSG00000185559,-0.0754259173320875
ENSG00000185561,0.857081935846989
ENSG00000185565,0.157046677099336
ENSG00000185567,-0.319771147137603
ENSG00000185585,-0.831691157651286
ENSG00000185591,-0.0636283623105605
ENSG00000185594,NA
ENSG00000185596,-0.140284632794321
ENSG00000185607,0.43978855766571
ENSG00000185608,0.156545559618208
ENSG00000185610,NA
ENSG00000185614,0.0377960365600062
ENSG00000185615,0.0671619863241138
ENSG00000185619,0.135872076037522
ENSG00000185621,-0.245460190362003
ENSG00000185624,-0.0194091515621192
ENSG00000185627,0.0260054134413264
ENSG00000185630,-0.157424860806945
ENSG00000185631,NA
ENSG00000185633,-0.25050994930942
ENSG00000185634,-0.701973211114636
ENSG00000185638,NA
ENSG00000185640,NA
ENSG00000185641,0.0824571829404601
ENSG00000185650,-0.629262777352313
ENSG00000185651,0.148572116923249
ENSG00000185652,-0.205120249523855
ENSG00000185658,0.0255730749681252
ENSG00000185662,NA
ENSG00000185664,0.0450774700383397
ENSG00000185666,-1.04132809876538
ENSG00000185668,-0.0383847188572585
ENSG00000185669,-0.390242400028153
ENSG00000185670,-0.156598747748902
ENSG00000185674,0.118773920939138
ENSG00000185681,0.0269442105579642
ENSG00000185684,-0.167934958657228
ENSG00000185686,NA
ENSG00000185689,-0.198541172219736
ENSG00000185697,-0.74224016359547
ENSG00000185700,NA
ENSG00000185701,NA
ENSG00000185710,0.0198317554023408
ENSG00000185716,0.836070995448882
ENSG00000185721,0.186229763663613
ENSG00000185722,-0.00734444101570721
ENSG00000185728,-0.0202198416466818
ENSG00000185730,-0.0464179711888097
ENSG00000185736,NA
ENSG00000185737,NA
ENSG00000185739,-0.662794112805956
ENSG00000185742,-0.0557527739272057
ENSG00000185745,-1.34788479079259
ENSG00000185751,0.237909236617735
ENSG00000185753,0.0835313122958149
ENSG00000185758,0.0670849988911227
ENSG00000185760,-0.653002726453791
ENSG00000185761,0.194101228874152
ENSG00000185774,-0.116924044828675
ENSG00000185775,NA
ENSG00000185787,0.280395689442237
ENSG00000185792,0.0681265763175252
ENSG00000185798,-0.055273263825408
ENSG00000185800,0.273059660220962
ENSG00000185803,0.40323771019021
ENSG00000185808,-0.0112251572055176
ENSG00000185811,NA
ENSG00000185813,1.07890158714072
ENSG00000185818,0.0327876620154667
ENSG00000185821,NA
ENSG00000185823,NA
ENSG00000185825,0.219989638751224
ENSG00000185829,-0.242877108169376
ENSG00000185834,-0.146164275542174
ENSG00000185837,-0.318643583500241
ENSG00000185838,0.253148969545264
ENSG00000185839,-0.0547682903567096
ENSG00000185842,-0.474544837353018
ENSG00000185847,NA
ENSG00000185860,0.911535448412505
ENSG00000185862,-0.371509769497446
ENSG00000185863,NA
ENSG00000185864,0.12390987280696
ENSG00000185869,-0.00137145905375255
ENSG00000185873,NA
ENSG00000185875,-0.741440196173865
ENSG00000185880,-0.414645345239391
ENSG00000185883,-0.153431581697884
ENSG00000185885,-0.133434503637861
ENSG00000185888,NA
ENSG00000185894,NA
ENSG00000185896,-0.00343176856506855
ENSG00000185897,NA
ENSG00000185899,NA
ENSG00000185900,-0.143227911243644
ENSG00000185903,NA
ENSG00000185904,0.0177332838657005
ENSG00000185905,NA
ENSG00000185909,0.0544344992608531
ENSG00000185915,0.0411875243432992
ENSG00000185917,-0.264128135500784
ENSG00000185920,0.238139001026585
ENSG00000185924,0.0316978008294572
ENSG00000185926,NA
ENSG00000185928,-0.338308409028824
ENSG00000185933,0.0201763712933357
ENSG00000185940,NA
ENSG00000185942,NA
ENSG00000185945,NA
ENSG00000185946,-0.0005967382203774
ENSG00000185947,0.0818481863799613
ENSG00000185950,2.01177081739584
ENSG00000185955,0.0290371432324778
ENSG00000185958,0.167895394416185
ENSG00000185960,0.00824780399922348
ENSG00000185962,NA
ENSG00000185963,0.164584350674624
ENSG00000185966,NA
ENSG00000185972,-1.0228071579967
ENSG00000185973,-0.335591601393391
ENSG00000185974,NA
ENSG00000185978,0.390898498473612
ENSG00000185982,NA
ENSG00000185985,0.139038321833961
ENSG00000185986,0.0192654130075875
ENSG00000185988,-0.129974740814333
ENSG00000185989,0.131333563587694
ENSG00000185990,0.234631820797569
ENSG00000186001,0.0896537680816482
ENSG00000186007,NA
ENSG00000186008,NA
ENSG00000186009,-0.0246919163448523
ENSG00000186010,0.339041110065431
ENSG00000186017,-0.276945768791589
ENSG00000186019,-0.129099705753499
ENSG00000186020,-0.167966945385372
ENSG00000186026,0.0341005599655164
ENSG00000186038,NA
ENSG00000186047,0.00824780399922352
ENSG00000186049,NA
ENSG00000186051,-0.238200756269667
ENSG00000186056,-0.585125382896645
ENSG00000186063,0.366251085059761
ENSG00000186073,-0.63509959960798
ENSG00000186074,NA
ENSG00000186075,NA
ENSG00000186076,0.0415211795554019
ENSG00000186081,-0.0246919163448522
ENSG00000186082,NA
ENSG00000186086,0.0741272446873749
ENSG00000186088,0.494949100916678
ENSG00000186090,0.0411875243432992
ENSG00000186092,-0.0246919163448523
ENSG00000186094,NA
ENSG00000186103,NA
ENSG00000186104,-0.123616342311704
ENSG00000186105,0.257586086259899
ENSG00000186106,-0.122972424286339
ENSG00000186111,0.0616230948155823
ENSG00000186113,NA
ENSG00000186115,0.144225033480299
ENSG00000186117,NA
ENSG00000186118,-0.0982209729588817
ENSG00000186119,NA
ENSG00000186124,NA
ENSG00000186130,0.0703277269411197
ENSG00000186132,0.0123058351367291
ENSG00000186136,-0.0246919163448523
ENSG00000186141,0.0940722892950203
ENSG00000186143,0.0411875243432992
ENSG00000186146,NA
ENSG00000186148,0.0611672925365239
ENSG00000186150,0.295632373281035
ENSG00000186152,NA
ENSG00000186153,-0.113282517576057
ENSG00000186160,0.0411875243432992
ENSG00000186162,-0.13332141984028
ENSG00000186163,NA
ENSG00000186166,-0.165169144419576
ENSG00000186174,0.15199876809615
ENSG00000186184,-0.0216265473410823
ENSG00000186185,0.0881789327661861
ENSG00000186187,0.0611414990126506
ENSG00000186188,0.0411875243432992
ENSG00000186190,NA
ENSG00000186191,0.00824780399922349
ENSG00000186193,0.22253686342296
ENSG00000186197,0.0411875243432992
ENSG00000186198,-1.19875142564338
ENSG00000186204,NA
ENSG00000186205,-0.316250568414618
